Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-07-18 19:00:00,Denmark,East Denmark,DK-DK2,46.4,76.99,93.52,85.6,entsoe.eu,false,
2021-07-18 20:00:00,Denmark,East Denmark,DK-DK2,44.12,75.16,93.87,85.02,entsoe.eu,false,
2021-07-18 21:00:00,Denmark,East Denmark,DK-DK2,41.13,72.11,94.24,85.1,entsoe.eu,false,
2021-07-18 22:00:00,Denmark,East Denmark,DK-DK2,44.28,75.55,93.83,85.08,entsoe.eu,false,
2021-07-18 23:00:00,Denmark,East Denmark,DK-DK2,41.9,73.92,94.16,82.87,entsoe.eu,false,
2021-07-19 00:00:00,Denmark,East Denmark,DK-DK2,43.66,75.14,93.93,84.04,entsoe.eu,false,
2021-07-19 01:00:00,Denmark,East Denmark,DK-DK2,49.35,80.22,93.25,84.81,entsoe.eu,false,
2021-07-19 02:00:00,Denmark,East Denmark,DK-DK2,47.85,78.86,93.44,84.07,entsoe.eu,false,
2021-07-19 03:00:00,Denmark,East Denmark,DK-DK2,49.64,82.02,93.18,83.29,entsoe.eu,false,
2021-07-19 04:00:00,Denmark,East Denmark,DK-DK2,50.91,85.75,92.97,81.64,entsoe.eu,false,
2021-07-19 05:00:00,Denmark,East Denmark,DK-DK2,57.77,92.8,92.13,83.02,entsoe.eu,false,
2021-07-19 06:00:00,Denmark,East Denmark,DK-DK2,56.88,92.8,92.25,84.9,entsoe.eu,false,
2021-07-19 07:00:00,Denmark,East Denmark,DK-DK2,48.87,86.34,93.09,84.05,entsoe.eu,false,
2021-07-19 08:00:00,Denmark,East Denmark,DK-DK2,49.57,88.84,92.9,83.86,entsoe.eu,false,
2021-07-19 09:00:00,Denmark,East Denmark,DK-DK2,49.71,89.81,92.87,83.81,entsoe.eu,false,
2021-07-19 10:00:00,Denmark,East Denmark,DK-DK2,56.17,97.14,92.13,82.36,entsoe.eu,false,
2021-07-19 11:00:00,Denmark,East Denmark,DK-DK2,64.01,105.72,91.22,83.07,entsoe.eu,false,
2021-07-19 12:00:00,Denmark,East Denmark,DK-DK2,63.85,105.95,91.16,81.86,entsoe.eu,false,
2021-07-19 13:00:00,Denmark,East Denmark,DK-DK2,56.63,99.21,91.97,80.2,entsoe.eu,false,
2021-07-19 14:00:00,Denmark,East Denmark,DK-DK2,57.28,100.03,91.84,80.22,entsoe.eu,false,
2021-07-19 15:00:00,Denmark,East Denmark,DK-DK2,121.31,168.71,84.71,72.91,entsoe.eu,false,
2021-07-19 16:00:00,Denmark,East Denmark,DK-DK2,107.48,154.17,86.17,71.84,entsoe.eu,false,
2021-07-19 17:00:00,Denmark,East Denmark,DK-DK2,95.35,140.33,87.37,73.52,entsoe.eu,false,
2021-07-19 18:00:00,Denmark,East Denmark,DK-DK2,95.53,140.34,87.32,74.34,entsoe.eu,false,
2021-07-19 19:00:00,Denmark,East Denmark,DK-DK2,73.94,116.68,89.79,75.62,entsoe.eu,false,
2021-07-19 20:00:00,Denmark,East Denmark,DK-DK2,72.47,114.31,90.14,75.93,entsoe.eu,false,
2021-07-19 21:00:00,Denmark,East Denmark,DK-DK2,73.66,113.89,89.96,77.28,entsoe.eu,false,
2021-07-19 22:00:00,Denmark,East Denmark,DK-DK2,77.47,118.16,89.52,76.11,entsoe.eu,false,
2021-07-19 23:00:00,Denmark,East Denmark,DK-DK2,73.37,112.63,90.1,76.15,entsoe.eu,false,
2021-07-20 00:00:00,Denmark,East Denmark,DK-DK2,61.8,100.71,91.51,76.62,entsoe.eu,false,
2021-07-20 01:00:00,Denmark,East Denmark,DK-DK2,57.74,94.65,92.02,79.42,entsoe.eu,false,
2021-07-20 02:00:00,Denmark,East Denmark,DK-DK2,55.59,91.11,92.31,81.29,entsoe.eu,false,
2021-07-20 03:00:00,Denmark,East Denmark,DK-DK2,56.62,92.72,92.19,80.78,entsoe.eu,false,
2021-07-20 04:00:00,Denmark,East Denmark,DK-DK2,62.3,100.02,91.44,78.58,entsoe.eu,false,
2021-07-20 05:00:00,Denmark,East Denmark,DK-DK2,57.76,94.95,91.96,82.11,entsoe.eu,false,
2021-07-20 06:00:00,Denmark,East Denmark,DK-DK2,53.87,90.99,92.53,83.41,entsoe.eu,false,
2021-07-20 07:00:00,Denmark,East Denmark,DK-DK2,46.34,84.32,93.45,83.51,entsoe.eu,false,
2021-07-20 08:00:00,Denmark,East Denmark,DK-DK2,47.44,87.35,93.17,82.5,entsoe.eu,false,
2021-07-20 09:00:00,Denmark,East Denmark,DK-DK2,54.58,95.0,91.91,81.94,entsoe.eu,false,
2021-07-20 10:00:00,Denmark,East Denmark,DK-DK2,51.29,89.98,92.86,83.74,entsoe.eu,false,
2021-07-20 11:00:00,Denmark,East Denmark,DK-DK2,48.27,84.3,93.28,86.26,entsoe.eu,false,
2021-07-20 12:00:00,Denmark,East Denmark,DK-DK2,46.56,82.3,93.46,85.73,entsoe.eu,false,
2021-07-20 13:00:00,Denmark,East Denmark,DK-DK2,44.31,80.29,93.75,83.97,entsoe.eu,false,
2021-07-20 14:00:00,Denmark,East Denmark,DK-DK2,44.41,79.07,93.76,84.85,entsoe.eu,false,
2021-07-20 15:00:00,Denmark,East Denmark,DK-DK2,41.79,74.64,94.14,86.09,entsoe.eu,false,
2021-07-20 16:00:00,Denmark,East Denmark,DK-DK2,41.18,73.9,94.16,85.78,entsoe.eu,false,
2021-07-20 17:00:00,Denmark,East Denmark,DK-DK2,47.22,80.78,93.39,83.77,entsoe.eu,false,
2021-07-20 18:00:00,Denmark,East Denmark,DK-DK2,57.72,92.19,92.05,82.04,entsoe.eu,false,
2021-07-20 19:00:00,Denmark,East Denmark,DK-DK2,59.41,95.39,91.78,79.98,entsoe.eu,false,
2021-07-20 20:00:00,Denmark,East Denmark,DK-DK2,71.61,107.38,89.94,80.09,entsoe.eu,false,
2021-07-20 21:00:00,Denmark,East Denmark,DK-DK2,57.74,90.61,92.09,84.43,entsoe.eu,false,
2021-07-20 22:00:00,Denmark,East Denmark,DK-DK2,46.7,80.02,93.5,83.96,entsoe.eu,false,
2021-07-20 23:00:00,Denmark,East Denmark,DK-DK2,56.67,93.68,92.2,77.89,entsoe.eu,false,
2021-07-21 00:00:00,Denmark,East Denmark,DK-DK2,78.86,118.51,89.21,74.75,entsoe.eu,false,
2021-07-21 01:00:00,Denmark,East Denmark,DK-DK2,94.27,135.4,86.7,75.82,entsoe.eu,false,
2021-07-21 02:00:00,Denmark,East Denmark,DK-DK2,53.18,90.48,92.53,81.6,entsoe.eu,false,
2021-07-21 03:00:00,Denmark,East Denmark,DK-DK2,83.78,122.74,88.79,81.49,entsoe.eu,false,
2021-07-21 04:00:00,Denmark,East Denmark,DK-DK2,104.32,147.11,86.23,76.61,entsoe.eu,false,
2021-07-21 05:00:00,Denmark,East Denmark,DK-DK2,137.39,184.88,82.31,72.15,entsoe.eu,false,
2021-07-21 06:00:00,Denmark,East Denmark,DK-DK2,142.59,191.81,81.85,70.26,entsoe.eu,false,
2021-07-21 07:00:00,Denmark,East Denmark,DK-DK2,141.01,192.89,82.42,68.78,entsoe.eu,false,
2021-07-21 08:00:00,Denmark,East Denmark,DK-DK2,162.96,217.55,79.92,69.09,entsoe.eu,false,
2021-07-21 09:00:00,Denmark,East Denmark,DK-DK2,134.32,186.76,83.24,70.41,entsoe.eu,false,
2021-07-21 10:00:00,Denmark,East Denmark,DK-DK2,123.13,174.63,84.59,70.03,entsoe.eu,false,
2021-07-21 11:00:00,Denmark,East Denmark,DK-DK2,120.91,173.22,84.74,69.49,entsoe.eu,false,
2021-07-21 12:00:00,Denmark,East Denmark,DK-DK2,123.79,176.59,84.43,69.27,entsoe.eu,false,
2021-07-21 13:00:00,Denmark,East Denmark,DK-DK2,131.63,184.92,83.42,69.18,entsoe.eu,false,
2021-07-21 14:00:00,Denmark,East Denmark,DK-DK2,98.01,147.07,87.17,73.05,entsoe.eu,false,
2021-07-21 15:00:00,Denmark,East Denmark,DK-DK2,141.68,194.98,82.12,68.12,entsoe.eu,false,
2021-07-21 16:00:00,Denmark,East Denmark,DK-DK2,170.69,226.44,79.0,62.73,entsoe.eu,false,
2021-07-21 17:00:00,Denmark,East Denmark,DK-DK2,200.94,258.05,75.89,60.2,entsoe.eu,false,
2021-07-21 18:00:00,Denmark,East Denmark,DK-DK2,221.58,280.5,73.45,57.73,entsoe.eu,false,
2021-07-21 19:00:00,Denmark,East Denmark,DK-DK2,241.4,301.65,71.22,56.11,entsoe.eu,false,
2021-07-21 20:00:00,Denmark,East Denmark,DK-DK2,241.61,301.29,71.14,57.49,entsoe.eu,false,
2021-07-21 21:00:00,Denmark,East Denmark,DK-DK2,216.71,277.69,73.62,57.04,entsoe.eu,false,
2021-07-21 22:00:00,Denmark,East Denmark,DK-DK2,112.11,163.28,84.97,69.58,entsoe.eu,false,
2021-07-21 23:00:00,Denmark,East Denmark,DK-DK2,128.03,181.09,83.38,65.59,entsoe.eu,false,
2021-07-22 00:00:00,Denmark,East Denmark,DK-DK2,86.72,136.2,88.05,68.24,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-22 01:00:00,Denmark,East Denmark,DK-DK2,85.2,134.83,88.19,67.94,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-22 02:00:00,Denmark,East Denmark,DK-DK2,97.0,147.7,86.8,66.02,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-22 03:00:00,Denmark,East Denmark,DK-DK2,99.85,150.11,86.41,66.09,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-22 04:00:00,Denmark,East Denmark,DK-DK2,159.25,213.3,79.49,61.89,entsoe.eu,false,
2021-07-22 05:00:00,Denmark,East Denmark,DK-DK2,148.58,201.24,80.7,65.4,entsoe.eu,false,
2021-07-22 06:00:00,Denmark,East Denmark,DK-DK2,142.81,194.14,81.58,67.85,entsoe.eu,false,
2021-07-22 07:00:00,Denmark,East Denmark,DK-DK2,140.36,191.63,81.81,70.21,entsoe.eu,false,
2021-07-22 08:00:00,Denmark,East Denmark,DK-DK2,112.33,161.88,85.21,72.3,entsoe.eu,false,
2021-07-22 09:00:00,Denmark,East Denmark,DK-DK2,104.77,153.86,86.22,72.99,entsoe.eu,false,
2021-07-22 10:00:00,Denmark,East Denmark,DK-DK2,97.18,145.38,86.91,74.68,entsoe.eu,false,
2021-07-22 11:00:00,Denmark,East Denmark,DK-DK2,77.68,123.73,89.32,76.64,entsoe.eu,false,
2021-07-22 12:00:00,Denmark,East Denmark,DK-DK2,72.16,117.43,89.97,77.92,entsoe.eu,false,
2021-07-22 13:00:00,Denmark,East Denmark,DK-DK2,75.15,120.16,89.69,78.07,entsoe.eu,false,
2021-07-22 14:00:00,Denmark,East Denmark,DK-DK2,77.0,121.54,89.48,77.8,entsoe.eu,false,
2021-07-22 15:00:00,Denmark,East Denmark,DK-DK2,112.65,160.33,85.49,72.48,entsoe.eu,false,
2021-07-22 16:00:00,Denmark,East Denmark,DK-DK2,161.9,215.57,80.27,64.85,entsoe.eu,false,
2021-07-22 17:00:00,Denmark,East Denmark,DK-DK2,198.21,255.05,76.05,60.6,entsoe.eu,false,
2021-07-22 18:00:00,Denmark,East Denmark,DK-DK2,205.83,261.49,75.6,60.45,entsoe.eu,false,
2021-07-22 19:00:00,Denmark,East Denmark,DK-DK2,199.7,255.35,76.56,59.98,entsoe.eu,false,
2021-07-22 20:00:00,Denmark,East Denmark,DK-DK2,171.69,224.84,79.34,62.97,entsoe.eu,false,
2021-07-22 21:00:00,Denmark,East Denmark,DK-DK2,116.05,164.62,85.07,68.81,entsoe.eu,false,
2021-07-22 22:00:00,Denmark,East Denmark,DK-DK2,159.34,210.19,79.7,67.91,entsoe.eu,false,
2021-07-22 23:00:00,Denmark,East Denmark,DK-DK2,120.88,170.24,84.44,69.72,entsoe.eu,false,
2021-07-23 00:00:00,Denmark,East Denmark,DK-DK2,113.1,163.7,85.42,67.48,entsoe.eu,false,
2021-07-23 01:00:00,Denmark,East Denmark,DK-DK2,113.34,165.08,85.53,64.81,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-23 02:00:00,Denmark,East Denmark,DK-DK2,117.5,169.26,84.9,65.45,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-23 03:00:00,Denmark,East Denmark,DK-DK2,142.17,195.76,82.04,62.63,entsoe.eu,false,
2021-07-23 04:00:00,Denmark,East Denmark,DK-DK2,193.17,250.57,75.93,58.83,entsoe.eu,false,
2021-07-23 05:00:00,Denmark,East Denmark,DK-DK2,222.8,282.01,73.02,58.01,entsoe.eu,false,
2021-07-23 06:00:00,Denmark,East Denmark,DK-DK2,203.32,263.01,76.07,58.88,entsoe.eu,false,
2021-07-23 07:00:00,Denmark,East Denmark,DK-DK2,200.14,261.37,75.42,59.6,entsoe.eu,false,
2021-07-23 08:00:00,Denmark,East Denmark,DK-DK2,200.38,261.36,76.17,62.42,entsoe.eu,false,
2021-07-23 09:00:00,Denmark,East Denmark,DK-DK2,197.73,258.76,76.79,64.07,entsoe.eu,false,
2021-07-23 10:00:00,Denmark,East Denmark,DK-DK2,148.94,204.96,82.22,67.5,entsoe.eu,false,
2021-07-23 11:00:00,Denmark,East Denmark,DK-DK2,126.36,180.18,84.47,69.77,entsoe.eu,false,
2021-07-23 12:00:00,Denmark,East Denmark,DK-DK2,119.03,172.55,85.22,70.43,entsoe.eu,false,
2021-07-23 13:00:00,Denmark,East Denmark,DK-DK2,125.26,179.27,84.49,70.53,entsoe.eu,false,
2021-07-23 14:00:00,Denmark,East Denmark,DK-DK2,147.12,202.93,82.07,67.69,entsoe.eu,false,
2021-07-23 15:00:00,Denmark,East Denmark,DK-DK2,176.88,234.26,78.53,64.01,entsoe.eu,false,
2021-07-23 16:00:00,Denmark,East Denmark,DK-DK2,205.75,265.89,75.35,58.31,entsoe.eu,false,
2021-07-23 17:00:00,Denmark,East Denmark,DK-DK2,243.15,305.86,71.67,53.34,entsoe.eu,false,
2021-07-23 18:00:00,Denmark,East Denmark,DK-DK2,253.35,316.34,70.56,52.34,entsoe.eu,false,
2021-07-23 19:00:00,Denmark,East Denmark,DK-DK2,232.33,293.86,72.57,53.83,entsoe.eu,false,
2021-07-23 20:00:00,Denmark,East Denmark,DK-DK2,214.79,274.52,74.36,55.84,entsoe.eu,false,
2021-07-23 21:00:00,Denmark,East Denmark,DK-DK2,211.06,270.96,75.01,56.55,entsoe.eu,false,
2021-07-23 22:00:00,Denmark,East Denmark,DK-DK2,189.33,246.47,76.28,60.5,entsoe.eu,false,
2021-07-23 23:00:00,Denmark,East Denmark,DK-DK2,133.54,186.05,82.29,65.15,entsoe.eu,false,
2021-07-24 00:00:00,Denmark,East Denmark,DK-DK2,117.04,169.39,84.28,65.79,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-24 01:00:00,Denmark,East Denmark,DK-DK2,113.82,178.3,84.54,79.09,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-24 02:00:00,Denmark,East Denmark,DK-DK2,108.16,175.87,85.45,78.0,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-24 03:00:00,Denmark,East Denmark,DK-DK2,107.66,160.66,85.73,64.67,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-24 04:00:00,Denmark,East Denmark,DK-DK2,100.74,152.75,86.43,66.18,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-24 05:00:00,Denmark,East Denmark,DK-DK2,109.09,161.92,85.52,68.15,entsoe.eu,false,
2021-07-24 06:00:00,Denmark,East Denmark,DK-DK2,110.25,163.59,86.07,69.01,entsoe.eu,false,
2021-07-24 07:00:00,Denmark,East Denmark,DK-DK2,84.27,134.34,88.82,73.32,entsoe.eu,false,
2021-07-24 08:00:00,Denmark,East Denmark,DK-DK2,86.44,136.19,88.93,75.07,entsoe.eu,false,
2021-07-24 09:00:00,Denmark,East Denmark,DK-DK2,69.87,116.6,90.79,78.62,entsoe.eu,false,
2021-07-24 10:00:00,Denmark,East Denmark,DK-DK2,64.12,109.01,91.94,80.04,entsoe.eu,false,
2021-07-24 11:00:00,Denmark,East Denmark,DK-DK2,55.72,97.18,92.66,84.02,entsoe.eu,false,
2021-07-24 12:00:00,Denmark,East Denmark,DK-DK2,48.53,88.05,93.53,85.72,entsoe.eu,false,
2021-07-24 13:00:00,Denmark,East Denmark,DK-DK2,41.87,78.03,94.15,87.63,entsoe.eu,false,
2021-07-24 14:00:00,Denmark,East Denmark,DK-DK2,42.86,77.28,94.03,88.86,entsoe.eu,false,
2021-07-24 15:00:00,Denmark,East Denmark,DK-DK2,42.76,77.23,93.95,86.19,entsoe.eu,false,
2021-07-24 16:00:00,Denmark,East Denmark,DK-DK2,39.23,71.64,94.43,87.83,entsoe.eu,false,
2021-07-24 17:00:00,Denmark,East Denmark,DK-DK2,42.65,75.57,94.02,86.08,entsoe.eu,false,
2021-07-24 18:00:00,Denmark,East Denmark,DK-DK2,56.17,90.11,92.26,83.94,entsoe.eu,false,
2021-07-24 19:00:00,Denmark,East Denmark,DK-DK2,53.7,86.07,92.49,86.17,entsoe.eu,false,
2021-07-24 20:00:00,Denmark,East Denmark,DK-DK2,53.73,85.58,92.37,86.28,entsoe.eu,false,
2021-07-24 21:00:00,Denmark,East Denmark,DK-DK2,49.24,80.86,93.16,85.67,entsoe.eu,false,
2021-07-24 22:00:00,Denmark,East Denmark,DK-DK2,48.51,80.53,93.3,84.04,entsoe.eu,false,
2021-07-24 23:00:00,Denmark,East Denmark,DK-DK2,39.24,70.38,94.47,84.5,entsoe.eu,false,
2021-07-25 00:00:00,Denmark,East Denmark,DK-DK2,38.75,70.95,94.49,83.29,entsoe.eu,false,
2021-07-25 01:00:00,Denmark,East Denmark,DK-DK2,32.77,64.53,95.28,83.42,entsoe.eu,false,
2021-07-25 02:00:00,Denmark,East Denmark,DK-DK2,39.3,72.84,94.4,81.58,entsoe.eu,false,
2021-07-25 03:00:00,Denmark,East Denmark,DK-DK2,42.71,77.12,93.93,80.93,entsoe.eu,false,
2021-07-25 04:00:00,Denmark,East Denmark,DK-DK2,41.91,77.7,94.06,80.21,entsoe.eu,false,
2021-07-25 05:00:00,Denmark,East Denmark,DK-DK2,40.44,75.08,94.27,83.36,entsoe.eu,false,
2021-07-25 06:00:00,Denmark,East Denmark,DK-DK2,39.55,74.82,94.38,82.66,entsoe.eu,false,
2021-07-25 07:00:00,Denmark,East Denmark,DK-DK2,44.06,80.22,93.79,82.03,entsoe.eu,false,
2021-07-25 08:00:00,Denmark,East Denmark,DK-DK2,47.13,84.83,93.4,82.05,entsoe.eu,false,
2021-07-25 09:00:00,Denmark,East Denmark,DK-DK2,45.61,82.93,93.59,83.08,entsoe.eu,false,
2021-07-25 10:00:00,Denmark,East Denmark,DK-DK2,44.11,81.24,93.77,84.36,entsoe.eu,false,
2021-07-25 11:00:00,Denmark,East Denmark,DK-DK2,49.74,82.43,93.07,89.89,entsoe.eu,false,
2021-07-25 12:00:00,Denmark,East Denmark,DK-DK2,51.04,81.22,92.98,91.75,entsoe.eu,false,
2021-07-25 13:00:00,Denmark,East Denmark,DK-DK2,44.28,73.3,93.86,92.08,entsoe.eu,false,
2021-07-25 14:00:00,Denmark,East Denmark,DK-DK2,43.43,71.94,94.01,92.01,entsoe.eu,false,
2021-07-25 15:00:00,Denmark,East Denmark,DK-DK2,30.0,60.28,95.66,89.19,entsoe.eu,false,
2021-07-25 16:00:00,Denmark,East Denmark,DK-DK2,36.18,67.58,94.85,86.71,entsoe.eu,false,
2021-07-25 17:00:00,Denmark,East Denmark,DK-DK2,45.99,79.23,93.02,84.25,entsoe.eu,false,
2021-07-25 18:00:00,Denmark,East Denmark,DK-DK2,41.46,72.78,94.13,87.41,entsoe.eu,false,
2021-07-25 19:00:00,Denmark,East Denmark,DK-DK2,58.2,89.95,92.02,87.77,entsoe.eu,false,
2021-07-25 20:00:00,Denmark,East Denmark,DK-DK2,58.04,91.62,92.01,85.28,entsoe.eu,false,
2021-07-25 21:00:00,Denmark,East Denmark,DK-DK2,50.99,87.47,92.82,83.29,entsoe.eu,false,
2021-07-25 22:00:00,Denmark,East Denmark,DK-DK2,72.37,111.06,90.01,81.11,entsoe.eu,false,
2021-07-25 23:00:00,Denmark,East Denmark,DK-DK2,79.74,121.8,89.15,75.19,entsoe.eu,false,
2021-07-26 00:00:00,Denmark,East Denmark,DK-DK2,72.42,116.64,90.02,72.06,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-26 01:00:00,Denmark,East Denmark,DK-DK2,70.39,115.35,90.2,71.37,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-26 02:00:00,Denmark,East Denmark,DK-DK2,80.78,126.53,88.81,72.85,entsoe.eu,false,
2021-07-26 03:00:00,Denmark,East Denmark,DK-DK2,81.65,127.18,88.8,72.27,entsoe.eu,false,
2021-07-26 04:00:00,Denmark,East Denmark,DK-DK2,123.21,172.69,83.93,67.43,entsoe.eu,false,
2021-07-26 05:00:00,Denmark,East Denmark,DK-DK2,144.9,195.82,82.09,65.56,entsoe.eu,false,
2021-07-26 06:00:00,Denmark,East Denmark,DK-DK2,176.0,230.35,79.32,62.5,entsoe.eu,false,
2021-07-26 07:00:00,Denmark,East Denmark,DK-DK2,205.52,262.98,75.78,61.15,entsoe.eu,false,
2021-07-26 08:00:00,Denmark,East Denmark,DK-DK2,211.05,269.36,74.01,62.94,entsoe.eu,false,
2021-07-26 09:00:00,Denmark,East Denmark,DK-DK2,205.82,263.07,75.06,65.59,entsoe.eu,false,
2021-07-26 10:00:00,Denmark,East Denmark,DK-DK2,227.77,285.59,73.27,66.06,entsoe.eu,false,
2021-07-26 11:00:00,Denmark,East Denmark,DK-DK2,211.57,267.17,74.94,67.99,entsoe.eu,false,
2021-07-26 12:00:00,Denmark,East Denmark,DK-DK2,196.39,251.05,76.69,67.67,entsoe.eu,false,
2021-07-26 13:00:00,Denmark,East Denmark,DK-DK2,170.13,223.79,79.72,66.87,entsoe.eu,false,
2021-07-26 14:00:00,Denmark,East Denmark,DK-DK2,187.28,241.88,77.71,65.59,entsoe.eu,false,
2021-07-26 15:00:00,Denmark,East Denmark,DK-DK2,207.63,263.07,75.23,62.7,entsoe.eu,false,
2021-07-26 16:00:00,Denmark,East Denmark,DK-DK2,215.0,271.98,75.42,58.79,entsoe.eu,false,
2021-07-26 17:00:00,Denmark,East Denmark,DK-DK2,229.57,288.02,74.23,55.13,entsoe.eu,false,
2021-07-26 18:00:00,Denmark,East Denmark,DK-DK2,253.52,315.07,70.28,51.8,entsoe.eu,false,
2021-07-26 19:00:00,Denmark,East Denmark,DK-DK2,253.6,314.58,70.79,52.41,entsoe.eu,false,
2021-07-26 20:00:00,Denmark,East Denmark,DK-DK2,223.8,281.7,73.31,58.29,entsoe.eu,false,
2021-07-26 21:00:00,Denmark,East Denmark,DK-DK2,244.28,304.42,71.3,56.24,entsoe.eu,false,
2021-07-26 22:00:00,Denmark,East Denmark,DK-DK2,167.04,220.42,79.01,65.47,entsoe.eu,false,
2021-07-26 23:00:00,Denmark,East Denmark,DK-DK2,123.25,173.66,83.66,67.08,entsoe.eu,false,
2021-07-27 00:00:00,Denmark,East Denmark,DK-DK2,121.56,171.67,83.85,65.54,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-27 01:00:00,Denmark,East Denmark,DK-DK2,126.34,178.13,83.82,62.94,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-27 02:00:00,Denmark,East Denmark,DK-DK2,149.83,203.27,81.01,62.36,entsoe.eu,false,
2021-07-27 03:00:00,Denmark,East Denmark,DK-DK2,157.38,212.74,78.71,60.59,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-27 04:00:00,Denmark,East Denmark,DK-DK2,261.97,324.56,70.09,50.17,entsoe.eu,false,
2021-07-27 05:00:00,Denmark,East Denmark,DK-DK2,304.19,369.28,66.08,48.63,entsoe.eu,false,
2021-07-27 06:00:00,Denmark,East Denmark,DK-DK2,288.77,352.3,68.19,53.03,entsoe.eu,false,
2021-07-27 07:00:00,Denmark,East Denmark,DK-DK2,248.87,310.2,71.75,58.77,entsoe.eu,false,
2021-07-27 08:00:00,Denmark,East Denmark,DK-DK2,208.3,266.27,76.35,63.62,entsoe.eu,false,
2021-07-27 09:00:00,Denmark,East Denmark,DK-DK2,175.96,230.69,80.0,67.6,entsoe.eu,false,
2021-07-27 10:00:00,Denmark,East Denmark,DK-DK2,189.26,243.21,78.02,69.28,entsoe.eu,false,
2021-07-27 11:00:00,Denmark,East Denmark,DK-DK2,186.73,239.48,78.71,70.45,entsoe.eu,false,
2021-07-27 12:00:00,Denmark,East Denmark,DK-DK2,141.13,189.85,83.5,73.57,entsoe.eu,false,
2021-07-27 13:00:00,Denmark,East Denmark,DK-DK2,119.51,165.39,85.34,77.28,entsoe.eu,false,
2021-07-27 14:00:00,Denmark,East Denmark,DK-DK2,134.67,180.38,84.06,75.69,entsoe.eu,false,
2021-07-27 15:00:00,Denmark,East Denmark,DK-DK2,163.39,208.19,80.43,75.12,entsoe.eu,false,
2021-07-27 16:00:00,Denmark,East Denmark,DK-DK2,201.91,251.7,76.42,67.75,entsoe.eu,false,
2021-07-27 17:00:00,Denmark,East Denmark,DK-DK2,226.88,281.38,74.3,60.99,entsoe.eu,false,
2021-07-27 18:00:00,Denmark,East Denmark,DK-DK2,214.42,271.16,74.42,58.03,entsoe.eu,false,
2021-07-27 19:00:00,Denmark,East Denmark,DK-DK2,222.16,280.66,73.55,55.18,entsoe.eu,false,
2021-07-27 20:00:00,Denmark,East Denmark,DK-DK2,248.49,308.92,71.45,52.59,entsoe.eu,false,
2021-07-27 21:00:00,Denmark,East Denmark,DK-DK2,213.17,271.24,74.78,56.48,entsoe.eu,false,
2021-07-27 22:00:00,Denmark,East Denmark,DK-DK2,180.65,237.49,78.16,57.02,entsoe.eu,false,
2021-07-27 23:00:00,Denmark,East Denmark,DK-DK2,152.99,205.8,81.07,63.66,entsoe.eu,false,
2021-07-28 00:00:00,Denmark,East Denmark,DK-DK2,105.76,155.44,86.16,66.18,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-28 01:00:00,Denmark,East Denmark,DK-DK2,106.68,156.31,86.26,65.61,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-28 02:00:00,Denmark,East Denmark,DK-DK2,104.05,153.32,86.3,66.93,entsoe.eu,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-07-28 03:00:00,Denmark,East Denmark,DK-DK2,120.96,170.54,84.76,66.18,entsoe.eu,false,
2021-07-28 04:00:00,Denmark,East Denmark,DK-DK2,172.09,225.61,80.1,59.97,entsoe.eu,false,
2021-07-28 05:00:00,Denmark,East Denmark,DK-DK2,217.53,272.23,76.64,58.5,entsoe.eu,false,
2021-07-28 06:00:00,Denmark,East Denmark,DK-DK2,211.69,265.1,77.34,61.06,entsoe.eu,false,
2021-07-28 07:00:00,Denmark,East Denmark,DK-DK2,180.05,231.51,80.01,65.9,entsoe.eu,false,
2021-07-28 08:00:00,Denmark,East Denmark,DK-DK2,188.15,239.79,78.85,68.24,entsoe.eu,false,
2021-07-28 09:00:00,Denmark,East Denmark,DK-DK2,142.53,188.92,83.24,76.5,entsoe.eu,false,
